,besluit,bijlage,inventaris,verzoek,dc_source,foi_decisionDate,verzoek_datum,deelbesluit,bezwaren,mate van openbaarmaking,opmerkingen
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.651,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/7b0ab35b-eadc-4727-b25d-194ff8cd06b9/1,2023-08-18,2023-07-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.909,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/db16762e-ee91-4e80-9c87-5796f8038b78/1,2023-12-11,2023-07-04,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.82,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/732d9f5c-67a1-4da0-ade9-a03cf59b5403/1,2023-10-10,2023-07-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.32,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/420df23e-7b6d-4cee-8ed7-08c1b8414b0a/1,2023-07-24,2023-07-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.33,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/420df23e-7b6d-4cee-8ed7-08c1b8414b0a/1,2023-07-24,2023-07-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.286,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/58604971-00ed-4073-a013-e7509c6c1605/2,2023-08-10,2023-07-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.390,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ad0acc14-a9c9-4fe3-8383-ecdd4c34301c/1,2023-07-27,2023-07-03,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.613,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d6d4eec5-4649-4eb7-a3fd-92b5c36230d2/2,2023-11-01,2023-07-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.806,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0bb479d3-6c2e-4c80-9c3f-8de924911ec9/2,2023-09-28,2023-07-02,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.599,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f03df120-8d99-43b9-8e4e-1505da36183c/2,2023-10-02,2023-06-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.282,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/86f3d3b7-d66a-400c-a82c-77a57c050c96/1,2023-08-01,2023-06-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.292,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/868f8a8d-8b90-49bb-818c-2dab8d8c37fd/1,2023-08-29,2023-06-30,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.335,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e78defdb-5413-4e43-ba8d-ac1e01abe4a7/1,2023-10-19,2023-06-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.643,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/bfd6256b-b48e-4e43-8ae1-b322ba2ca85c/1,2023-08-09,2023-06-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.652,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/52b9079f-feed-431e-9035-6569287792bc/1,2023-08-18,2023-06-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.663,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/8a4b140f-95b4-43f8-be54-0654c8de91d3/1,2023-08-25,2023-06-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.669,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/5ee278bd-fc7f-4e07-8f10-66f039b2a89a/1,2023-08-31,2023-06-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.834,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/795fcb65-e8c5-4b2b-8a08-49b03b40ae72/1,2023-10-16,2023-06-29,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.42,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/60d180cc-2720-468a-ae02-51ccb2d323cd/1,2023-08-21,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.173,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fb691cb6-8518-45d8-9b49-97046ea77c9e/1,2023-10-03,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.89,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ca8ad0c6-2545-4f33-a7dd-ad0292711c4c/1,2023-07-12,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.280,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0cef7288-f4e7-43c6-b7bf-6e911dadbf3f/1,2023-09-06,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.142,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/8d3d871f-3087-413e-b204-800ae0e2dcd4/1,2023-08-10,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.369,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ccce59dd-8c46-416b-9893-e671fcddcff7/1,2023-11-14,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.352,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/81e3794f-b32f-4dc3-b62c-8c3d50178150/1,2023-07-14,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.660,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f2a582c2-c7e8-4fa2-9a7d-26782d46a6cd/1,2023-08-24,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.807,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/21f1b1f0-cd3d-4f30-8207-deb40c849187/1,2023-09-28,2023-06-28,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.86,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/6aea3158-d532-40a4-808c-d547ed071f28/1,2023-07-13,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.160,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/0792c37d-301b-456a-aa3b-c3a93e048e55/3,2023-08-18,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.324,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2a2d7286-2453-4045-9914-91b4bf8b3c8c/3,2023-10-02,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.140,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/ba39b08c-029b-4dc3-89d4-a56e636b117f/1,2023-07-25,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.595,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/9534207c-1882-4b68-ae35-aca4f1944596/1,2023-09-26,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.644,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fb9f62bb-bb95-416c-a62f-e1d90066f1fd/1,2023-12-08,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.202,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/ee09e8ad-7a5d-42a5-9f6e-612bd27d64ae/1,2023-11-13,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.630,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4577728a-4c1a-472e-9913-4280ec9549b9/1,2023-07-26,2023-06-27,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.77,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d313b9cf-886c-4174-9f4b-032f6b69487e/1,2023-07-24,2023-06-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.54,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d33e407e-4d47-4ce2-9239-e8cba44620e3/1,2023-07-20,2023-06-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.167,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/fc6ee097-ff57-4313-9286-17b190b5fab5/1,2023-08-21,2023-06-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.107,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/80ee3937-a853-4efc-95c3-e915e2c439c3/1,2023-12-22,2023-06-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.141,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/8a977aef-37f4-49b3-b583-0ca588de521d/1,2023-07-25,2023-06-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.362,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4e8791f6-3a11-401a-a820-a5f20fda1617/1,2023-10-26,2023-06-26,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.166,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/954bc4bb-e444-4a4d-9a7a-778e9beb4da7/1,2023-08-03,2023-06-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.213,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f8752c0a-6fb1-4191-bbbc-b2ce8261e65c/1,2023-12-05,2023-06-25,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.171,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/358ac885-9bef-4b6c-86df-cfff340a7139/1,2023-08-14,2023-06-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.667,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/1daf027a-06a8-4f61-9141-dc07ff916b5a/1,2023-08-31,2023-06-24,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.894,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2e0be7a3-a4b5-40e9-b00b-f13fe90ebdeb/1,2023-11-21,2023-06-23,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.111,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/5c2a4da8-9a6c-40d6-b5e8-cc25bbca9472/1,2023-07-20,2023-06-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.355,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e008fd1d-9912-4eeb-beac-f0d1842388d8/1,2023-10-05,2023-06-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.801,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/bdad04f7-9ea9-433e-82a3-a39cc094d769/1,2023-09-26,2023-06-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.851,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/024210d3-26f8-4c46-84d3-cb80d7b0d831/1,2023-11-01,2023-06-22,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.78,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e500d850-35db-43d4-b9bd-b1c8f742a95c/1,2023-07-27,2023-06-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.130,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/5dfba22d-d4bf-434e-baa1-5fe7fa94a1cd/1,2023-12-22,2023-06-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.193,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/1a6fd40e-3cc5-4b94-bc8d-16a608bf1484/1,2023-09-20,2023-06-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.182,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/3ec70c16-f1f5-47b4-8947-a52e812e57de/2,2023-07-26,2023-06-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.422,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/b3f1b77b-27a6-46c8-b48b-e6c63ca4a4e6/1,2023-06-29,2023-06-21,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.124,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/e7b40f28-a4d9-4d4f-bbc3-4dd2764cd280/1,2023-09-21,2023-06-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.152,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/df593ce9-595b-4c6f-a01a-c3b31c64a9f0/1,2023-08-21,2023-06-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.197,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/5f759c39-7f77-4adc-8326-eb321c8b535b/1,2023-11-24,2023-06-20,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.75,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/eb18f743-302d-4b52-926e-b38ee91077f5/4,2023-07-21,2023-06-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.119,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/24babb24-a300-4a30-9cc7-54c7861f1570/1,2023-08-29,2023-06-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.181,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/5a7ecabe-d796-45ca-a0ee-09e939f426f3/1,2023-09-06,2023-06-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.253,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/effb0e6b-5608-4aba-abce-761eebc82828/1,2023-07-18,2023-06-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.354,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/01167185-49b6-47f7-b45d-80e0a6996e06/1,2023-10-04,2023-06-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.326,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/dcc23d1e-9437-4d9b-8ad6-91004fb64e7f/1,2023-07-06,2023-06-19,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.148,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/bc3ec39d-f442-4ba3-b14d-929f2c0a6eb0/1,2023-07-20,2023-06-18,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.56,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/4ee3b4b4-a0a8-46c0-b038-8521387380cb/1,2023-07-21,2023-06-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.206,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f790be43-c4f9-44f8-860a-1b34137ff935/2,2023-07-13,2023-06-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.354,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/0d9e1077-1f1c-4589-a10f-b020be1aa7da/1,2023-07-17,2023-06-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.639,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/28ff353f-526a-46e1-9ddb-63b3a2829c52/1,2023-08-03,2023-06-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.678,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/f1f759f9-30de-461c-9e27-b11b6990fc93/2,2023-09-07,2023-06-16,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.505,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2b60c8f6-93c8-49ce-9337-d3ecb5e24766/1,2023-08-02,2023-06-15,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.39,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/562ceb6d-0a22-4b86-8831-b77384ade815/1,2023-06-15,2023-06-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1010.2i.2023.40,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/9e6add3a-1308-46a0-8a00-7346ee9a4462/1,2023-06-15,2023-06-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.614,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/85c53206-2c36-43a4-9577-88df75a1257c/1,2023-11-02,2023-06-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.41,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/4bf72ff9-386a-40bc-bfa0-a2ecf60de45b/1,2023-07-12,2023-06-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.349,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/cb0d59ed-5115-42f3-a6ea-6213b5bac901/1,2023-06-29,2023-06-14,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1013.2i.2023.112,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/407a9d7b-4271-4250-8e29-0546069e1429/1,2023-09-27,2023-06-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.141,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/2bb7fa75-7dc9-43bc-b9d1-846381e72f1c/1,2023-07-21,2023-06-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.194,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/17eab7ea-3867-485a-9dc1-0afa0a817011/1,2023-09-25,2023-06-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.189,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/faa36fa0-9f13-484d-9428-9529e3f1d933/1,2023-07-27,2023-06-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.126,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/a3ca3d87-406a-4750-8b0d-90b6f5312a85/1,2023-07-09,2023-06-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.917,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/26faec4c-950a-4656-aa4c-ff43dc454013/1,2023-12-15,2023-06-13,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.168,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/53ddf778-08d7-497f-b92c-e4f553d4e351/1,2023-08-03,2023-06-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1058.2i.2023.266,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/a0ddb46d-ae2d-4089-b0ac-260cd527fdf7/1,2023-08-10,2023-06-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.528,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/3a762836-b5df-4a53-bebd-9591f4f96d08/1,2023-08-23,2023-06-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1109.2i.2023.143,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/8eb4971d-cad9-4e58-807a-a99815b65b3f/1,2023-09-04,2023-06-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.836,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/c356a0f2-fbcd-426f-8a20-755bcdc001b9/1,2023-10-17,2023-06-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.898,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/bac338aa-557a-4c54-a759-ae2dc899fd25/1,2023-11-30,2023-06-12,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.352,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/fae0f6a1-4f5f-4731-908c-6809589e81c6/2,2023-10-03,2023-06-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.409,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/bb8c60d0-a644-4c20-ac81-926b5e0b5452/2,2023-12-18,2023-06-11,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.107,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/62757998-2503-4837-81f4-21e952db786c/1,2023-08-15,2023-06-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1018.2i.2023.42,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/d79aef4c-20c2-45b4-a426-1e95f1d77ce4/1,2023-07-10,2023-06-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.524,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/817977ab-60f9-4a3c-8fe4-40e5f022ad0a/2,2023-08-17,2023-06-09,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.85,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/15a32ebf-0bdc-40ad-ae44-1fc81cf279d9/1,2023-08-04,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.95,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6c5f496a-beb5-496f-8e9d-2d09aee559a3/1,2023-09-01,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.538,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/74a60b0d-e6d6-4e7b-b245-707498e4439f/1,2023-09-11,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.646,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/1a6c7c55-b63f-4462-becb-022a8fa001b9/1,2023-12-21,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.136,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/79b0c8ea-e7f9-4986-a943-c0c1a955a773/1,2023-07-12,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.284,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/29231a8d-9cd9-4f25-9c6c-af8ee06bd9da/1,2023-08-10,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.344,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/58aba015-5288-4148-af79-496eebe341bd/1,2023-09-18,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.345,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/8fa460f4-8abf-49c1-834f-0d7be25139a2/1,2023-09-18,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.483,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/288408e3-07a1-41ca-a476-9c01affece93/1,2023-07-13,2023-06-08,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1073.2i.2023.98,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b5dee8f2-6384-42f7-b8b1-db5db46c4e53/2,2023-09-21,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.501,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/aec7a990-53fc-408f-8713-b451dccb6069/3,2023-07-28,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.518,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/3af23775-18d4-414b-8de9-ac22bb6fef03/1,2023-08-11,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.612,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/f272b1ac-3a83-492f-b610-24bd27144704/1,2023-10-30,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.147,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6f90e0f9-181c-431b-8bfe-247e7ada884d/1,2023-07-19,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.812,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/1a1cc947-6514-4a7e-b9c5-dca4e7ce9e63/2,2023-10-02,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.813,TRUE,FALSE,FALSE,FALSE,https://open.overheid.nl/Details/022f7287-9a01-4dce-a1ae-c0672db8b261/1,2023-10-02,2023-06-07,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.499,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e90cc056-c965-4391-8a58-cbe6a2a709fc/3,2023-07-28,2023-06-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.500,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/9637b9ae-1432-4c7f-9dac-83cdabed7e5f/1,2023-07-28,2023-06-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1130.2i.2023.280,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/e2d40a89-19df-4b62-87e8-9f76760a626b/1,2023-07-27,2023-06-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1153.2i.2023.548,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/addeddd1-8c98-4c40-ad02-626c75633c00/1,2023-07-10,2023-06-06,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.168,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/3bbbf6ad-35ee-4d96-9803-5faf2ec759c5/1,2023-09-06,2023-06-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.176,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/55a0f6c9-dbe0-4309-b6d6-c81b515f8002/1,2023-08-23,2023-06-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1034.2i.2023.81,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/6ecbab64-ff5f-4741-8b61-6d5077447442/1,2023-06-30,2023-06-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1045.2i.2023.203,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/b70b0787-3b72-402f-8427-797904fd9752/3,2023-10-31,2023-06-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1090.2i.2023.521,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/cee193f3-41be-457d-b35f-9a04b62ff564/1,2023-08-17,2023-06-05,,,,
https://doi.wooverheid.nl/?doi=nl.mnre1025.2i.2023.178,TRUE,TRUE,FALSE,FALSE,https://open.overheid.nl/Details/cdf300f3-0e15-4388-9bc0-4d3f499d1a77/1,2023-10-30,2023-06-02,,,,
